pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
1.5423553,0.28196117,-1.4302652,-0.9989688,-1.4697402,-0.7225867,-0.12762953,1.4536757,-0.9371253,0.113389,1.2625259,-0.9463321,0.12195775,-1.4593345,1.5166558,0.020132296,1.8553554,1.6215855,0.01817732,1.8553262,1.6219027
1.5418475,0.2820613,-1.4307107,-0.99941427,-1.4713846,-0.7215439,-0.12964198,1.4532092,-0.91602266,0.12232751,1.2619398,-0.92485774,0.12307924,-1.4597589,1.4937636,0.017731203,1.8546891,1.6212499,0.015783379,1.8546581,1.6215671
1.5481315,0.28895396,-1.4243636,-0.9930672,-1.4662362,-0.71382314,-0.12485841,1.4595352,-0.8887008,0.1380428,1.2676349,-0.89695305,0.13098976,-1.4533907,1.4782548,0.022129798,1.8608136,1.6277069,0.020188577,1.8607807,1.6280235
1.5496577,0.29108956,-1.4227736,-0.9914772,-1.4658444,-0.7108593,-0.124828406,1.4611045,-0.8665951,0.14898019,1.2680743,-0.8741631,0.13413976,-1.4517797,1.4584614,0.021777956,1.862179,1.6294062,0.019844169,1.8621446,1.629723
1.54487,0.28691202,-1.4274968,-0.99620026,-1.4717644,-0.71420866,-0.13110805,1.4563605,-0.8512371,0.15358205,1.2617105,-0.85803944,0.13097318,-1.4564822,1.4328028,0.015120414,1.8572298,1.6247925,0.0131934425,1.8571936,1.6251086
1.536663,0.27931568,-1.4356387,-1.0043422,-1.4811014,-0.7210913,-0.14080302,1.448198,-0.83967936,0.15473804,1.2514492,-0.84568363,0.12438431,-1.4646032,1.4041173,0.0050508925,1.8488601,1.6167594,0.003130822,1.8488219,1.6170756
1.5456046,0.28886837,-1.4266316,-0.9953349,-1.4732871,-0.71071035,-0.13334548,1.4571847,-0.8113078,0.17301157,1.257868,-0.81652397,0.134941,-1.4555755,1.3929254,0.012137305,1.8576375,1.6258752,0.010223893,1.8575976,1.6261909
1.5411316,0.2850074,-1.4310381,-0.9997415,-1.4788839,-0.71385765,-0.13929814,1.4527576,-0.7966406,0.17783557,1.2504151,-0.8011191,0.13208058,-1.4599618,1.3686181,0.005816718,1.8529996,1.621577,0.003909989,1.852958,1.6218926
1.5396142,0.28410274,-1.4324884,-1.0011917,-1.4815211,-0.71416306,-0.14229107,1.4512872,-0.7792676,0.18557587,1.2454706,-0.7830949,0.13217302,-1.4613918,1.3475251,0.0024591137,1.8513161,1.620235,0.0005583701,1.8512725,1.620549
1.5480082,0.29310977,-1.4240268,-0.99273014,-1.4742427,-0.7044422,-0.13536884,1.4597288,-0.7521306,0.20318358,1.2500027,-0.755492,0.14217381,-1.4529102,1.3364936,0.009019266,1.8595426,1.6288033,0.0071255337,1.8594977,1.6291177
1.5440803,0.28979585,-1.4278864,-0.9965896,-1.4792813,-0.7071569,-0.14076416,1.4558495,-0.73748094,0.20842507,1.2417859,-0.7405385,0.13985021,-1.4567499,1.3133109,0.0032654223,1.8554467,1.6250509,0.0013780746,1.8553997,1.6253643
1.5510073,0.29733726,-1.4208905,-0.9895937,-1.47346,-0.69901615,-0.13530071,1.4628259,-0.7121321,0.22447021,1.2440068,-0.71505487,0.14837854,-1.4497343,1.3011434,0.008373335,1.8622042,1.6321529,0.006492364,1.8621558,1.6324669
1.543347,0.29029226,-1.428481,-0.9971841,-1.4822198,-0.70557636,-0.14442028,1.455216,-0.7014735,0.22587626,1.2312335,-0.70447826,0.14231703,-1.4573056,1.2744945,-0.0010988001,1.8543738,1.6246691,-0.0029734876,1.8543236,1.624982
