pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_pos_x,delta_pos_y,delta_pos_z,delta_ori_x,delta_ori_y,delta_ori_z,f_x_out,f_y_out,f_z_out,torque_x_out,torque_y_out,torque_z_out
1.4366931,-1.4567748,1.5911533,1.7959803,-1.4083972,1.7808542,-1.4792244,-0.58962566,2.6499374,-1.8738976,2.146752,1.7310706,2.0304441,0.6758402,-2.6499374,1.8660119,2.531595,1.6844428,1.7629517,1.8001827,-1.7264264,1.8031104,1.8030198,1.800842
1.4329565,-1.4569327,1.6492699,1.7805965,-1.4459457,1.7704555,-1.5189507,-0.7855066,2.3211913,-1.8932401,2.2451737,1.7120404,1.8605053,1.7199129,-2.3211913,2.210394,2.4222386,1.638739,1.773605,1.8398285,-1.7753524,1.8424323,1.8425,1.8400025
1.4292258,-1.4627593,1.6997584,1.7632679,-1.4817201,1.7602253,-1.3543828,-1.7936707,2.3009768,-2.0536594,2.1166313,1.6668929,1.8068575,0.5068391,-2.3009768,1.8209795,2.3952084,1.6841912,1.7961986,1.8767802,-1.8197927,1.8796645,1.879612,1.8770285
1.4254969,-1.4619995,1.7497778,1.7481383,-1.517056,1.7498275,-1.3694713,-0.32302666,1.8593014,-1.8133749,2.1599324,1.7222188,1.6097629,0.6628796,-1.8593014,1.8809521,2.2227888,1.6869891,1.8124088,1.9003289,-1.8573159,1.9028647,1.903029,1.9002134
1.421775,-1.4620872,1.7895485,1.73267,-1.5495945,1.7394193,-1.2042153,-1.0380203,1.7904217,-1.9325839,1.9933031,1.6977779,1.5285509,1.1721128,-1.7904217,2.0490453,2.1427016,1.6653858,1.8285298,1.9220717,-1.8873355,1.9247282,1.924852,1.9219841
1.4180559,-1.4649395,1.8277209,1.7162526,-1.5808338,1.7290909,-1.1915543,-1.3243243,1.269073,-1.9707739,1.982499,1.6785179,1.3134067,1.3990822,-1.269073,2.1406295,1.9293488,1.6616766,1.8329179,1.9288999,-1.9094392,1.9310974,1.931471,1.928429
1.4143443,-1.4690241,1.8537959,1.6993179,-1.6086117,1.7187761,-1.0488037,-1.4699893,1.1686337,-1.9968212,1.8149686,1.6725973,1.217672,1.5173405,-1.1686337,2.1803715,1.8171679,1.6541104,1.8356813,1.9334953,-1.9231143,1.9357568,1.9360886,1.9330716
1.4106361,-1.4737508,1.8775402,1.6821588,-1.6345696,1.7084892,-1.0111897,-1.5543667,0.59303814,-2.0022435,1.7582796,1.661159,0.96051836,1.5917262,-0.59303814,2.223063,1.5442102,1.6577263,1.8260139,1.9228274,-1.9282826,1.9245634,1.9251472,1.9220314
1.4069368,-1.4788815,1.8879284,1.6647587,-1.6560992,1.6981889,-0.83137953,-1.6012642,0.47864887,-2.0133119,1.5287519,1.6602244,0.8332806,1.6253331,-0.47864887,2.235354,1.3805989,1.6544458,1.8147563,1.9100146,-1.9244095,1.9117464,1.9122907,1.9092758
1.4032419,-1.4841945,1.8956622,1.6472892,-1.6749743,1.6879008,-0.7666449,-1.6170933,-0.11213638,-2.0079691,1.42051,1.6520038,0.54830825,1.634344,0.11213638,2.256897,1.0604467,1.6613262,1.790173,1.8813039,-1.9131233,1.8824817,1.8832594,1.880231
1.399557,-1.4895564,1.8896873,1.629698,-1.6886554,1.6775873,-0.5608911,-1.6037012,-0.24443436,-2.009649,1.1414733,1.6538817,0.3931118,1.6084831,0.24443436,2.2502475,0.8500764,1.6611096,1.7656664,1.8521205,-1.8912597,1.8532295,1.8539695,1.8511134
1.3958776,-1.494778,1.8806425,1.6121445,-1.6989235,1.6672746,-0.47028574,-1.5621066,-0.8116737,-1.9954847,0.984176,1.6484108,0.0979617,1.5594583,0.8116737,2.2513497,0.50159097,1.6698323,1.7283533,1.807938,-1.8630427,1.8084996,1.8094388,1.8066555
1.3922083,-1.4997334,1.8584355,1.5945846,-1.703538,1.6569297,-0.2520922,-1.492913,-0.95059365,-1.9874625,0.6730388,1.6520706,-0.07374741,1.478101,0.95059365,2.2259772,0.25891396,1.6717385,1.6899863,1.7621813,-1.8261793,1.7626156,1.763519,1.7609693
1.3885452,-1.5042472,1.833005,1.577168,-1.7042152,1.6465778,-0.1427634,-1.3976938,-1.4599689,-1.9646139,0.4778762,1.6487918,-0.36015433,1.3743198,1.4599689,2.2057607,-0.09579203,1.680958,1.6454362,1.70839,-1.779287,1.7083203,1.7093749,1.7069793
1.384892,-1.5081973,1.7957548,1.5598656,-1.6991378,1.636192,0.07378002,-1.2770967,-1.597523,-1.9465432,0.15434659,1.6532247,-0.53742754,1.2423854,1.597523,2.1623108,-0.35559532,1.6841117,1.5962806,1.6494797,-1.7287685,1.6492336,1.6502563,1.6481391
1.381245,-1.5114312,1.7553128,1.5428085,-1.6898454,1.6257945,0.1946117,-1.1341425,-2.0163631,-1.9155674,-0.0663485,1.6515793,-0.79640937,1.0846732,2.0163631,2.1193657,-0.69379073,1.6926923,1.5387865,1.5822917,-1.6729136,1.5807779,1.5823439,1.5801574
1.377607,-1.5138088,1.7051519,1.525994,-1.6750664,1.6153654,0.395138,-0.96633387,-2.1438737,-1.8871833,-0.3813781,1.6558591,-0.9675878,0.90288633,2.1438737,2.0573022,-0.9539952,1.6964256,1.4829698,1.5162072,-1.6092545,1.5144525,1.516003,1.5141098
1.373975,-1.5151994,1.6520324,1.5095298,-1.6560658,1.6049225,0.5194335,-0.7804852,-2.4460645,-1.8485215,-0.6133245,1.6553502,-1.0315964,0.7289004,2.4460645,1.9866172,-1.1230857,1.692641,1.421872,1.4448769,-1.542627,1.4427546,1.4443493,1.4427192
1.3703452,-1.5156454,1.5919007,1.493465,-1.6343219,1.5944935,0.62599385,-0.586966,-2.5413353,-1.8057979,-0.81976485,1.6515027,-1.1278125,0.5373641,2.5413353,1.9105693,-1.2988235,1.6884289,1.3600382,1.3721783,-1.4732403,1.3697735,1.3713645,1.3700308
1.3667189,-1.5150515,1.5295583,1.4778295,-1.6097269,1.5840801,0.7238157,-0.38543895,-2.7077372,-1.7597251,-1.010608,1.6470693,-1.2702236,0.34952128,2.7077372,1.8396758,-1.5174714,1.6871078,1.2982903,1.2992761,-1.4013541,1.2966555,1.2982105,1.2971861
1.3630974,-1.5134376,1.4633547,1.4625943,-1.5815847,1.5736716,0.8571955,-0.18471932,-2.8081672,-1.716815,-1.2424903,1.6453103,-1.3997673,0.14421122,2.8081672,1.7616383,-1.7270346,1.6862099,1.2346076,1.2245046,-1.3297045,1.2216198,1.2231648,1.2224278
1.3594805,-1.510709,1.3948207,1.4477997,-1.5500425,1.5632664,0.9749059,0.0291849,-2.8254826,-1.6706767,-1.4587123,1.6434247,-1.4882925,-0.07402894,2.8254826,1.6747122,-1.8943452,1.6832252,1.1771058,1.1556951,-1.255575,1.152729,1.1541791,1.1537621
1.3558667,-1.5067956,1.3258849,1.433496,-1.515786,1.5528722,1.0641681,0.24876581,-2.876308,-1.6212313,-1.6389233,1.6399347,-1.5771277,-0.29317373,2.876308,1.587695,-2.0567565,1.6802605,1.1184345,1.0864648,-1.1830865,1.0832458,1.0846925,1.0845281
1.352256,-1.5016923,1.2557698,1.4196837,-1.4788946,1.5424888,1.1575395,0.46725085,-2.7514873,-1.5725503,-1.8198981,1.6368685,-1.5925608,-0.51932067,2.7514873,1.4902258,-2.141861,1.6728455,1.0726509,1.0234151,-1.1135882,1.0201972,1.0215629,1.0216799
1.3486458,-1.4953612,1.1885511,1.4064218,-1.4406223,1.5321329,1.1935219,0.68511295,-2.773201,-1.5191767,-1.9280678,1.630048,-1.6427238,-0.73125416,2.773201,1.4018224,-2.2514431,1.6670791,1.0225317,0.96225226,-1.0461787,0.9587846,0.96017635,0.9604844
1.3450373,-1.4878794,1.1208284,1.3936591,-1.4005724,1.5217981,1.2632664,0.8907293,-2.5056639,-1.4711785,-2.0684779,1.6253622,-1.5886263,-1.0807239,2.5056639,1.2601467,-2.2517557,1.6605122,0.97799075,0.9100882,-0.9841253,0.9081546,0.9086165,0.9096764
1.341427,-1.4785001,1.0593138,1.3816963,-1.3605174,1.5114877,1.245302,1.1754214,-2.4914541,-1.4042974,-2.0988185,1.6185523,-1.5910488,-1.3127412,2.4914541,1.1613702,-2.2969706,1.6531812,0.93396336,0.85878676,-0.9276073,0.85670626,0.85715306,0.858367
1.3378168,-1.4678613,0.99812883,1.3702915,-1.3197287,1.5012041,1.2832217,1.3695096,-2.1023347,-1.3565491,-2.1860693,1.6123104,-1.6905617,-1.4232767,2.1023347,1.1079688,-2.404885,1.6464658,0.90324306,0.82169676,-0.8753368,0.82002294,0.82018757,0.82167464
1.33421,-1.4566221,0.9459731,1.3591881,-1.2771894,1.4909455,1.3061316,1.475088,-2.075552,-1.3224807,-2.253598,1.6046394,-1.7339947,-1.5409251,2.075552,1.0527726,-2.485629,1.6410943,0.8709348,0.7836651,-0.83231074,0.78191346,0.78206694,0.7836396
1.3306048,-1.4447443,0.8944388,1.3483963,-1.23334,1.4807065,1.3453016,1.5987514,-1.587363,-1.289898,-2.340045,1.599594,-1.5546697,-1.6560563,1.587363,0.97488177,-2.3403175,1.6210113,0.85343766,0.76169854,-0.7952699,0.76039994,0.7602883,0.7620569
1.3269932,-1.4322414,0.85423255,1.3380445,-1.1918482,1.4705416,1.213055,1.7049514,-1.4827403,-1.2453747,-2.2147303,1.5819162,-1.4590546,-1.7571778,1.4827403,0.9130436,-2.2515812,1.6047751,0.83727175,0.74221784,-0.765923,0.74084896,0.7407594,0.7425298
1.3233784,-1.4191895,0.816454,1.3280418,-1.151796,1.4604365,1.1688737,1.7952739,-0.9322664,-1.2119693,-2.173109,1.5696243,-1.2064129,-1.841348,0.9322664,0.839441,-2.000172,1.5781398,0.83397126,0.73717666,-0.7455858,0.7363345,0.73597604,0.7378828
1.3197547,-1.4056805,0.7914487,1.3184547,-1.1158224,1.4504296,0.987735,1.8596953,-0.8323304,-1.171248,-1.9611379,1.5474508,-1.0814903,-1.8954505,0.8323304,0.7920316,-1.8545363,1.5585743,0.8321291,0.7348201,-0.73356587,0.73395526,0.73362994,0.7354699
1.3161267,-1.3918779,0.76876235,1.3091354,-1.0822119,1.4404948,0.9210252,1.8988962,-0.24132699,-1.1457964,-1.868484,1.5327111,-0.79278183,-1.9278903,0.24132699,0.7337087,-1.5450724,1.5285859,0.8447089,0.74863404,-0.7291537,0.74831456,0.74774396,0.7496477
1.3124887,-1.377899,0.75978976,1.3001454,-1.0536218,1.4306705,0.70759237,1.9099376,-0.115187205,-1.1126835,-1.5974445,1.5075921,-0.63431346,-1.9270172,0.115187205,0.702959,-1.3446426,1.5057619,0.8555622,0.7618452,-0.7365259,0.7615454,0.7610188,0.76279294
1.308845,-1.363925,0.75374407,1.291329,-1.0282834,1.4209304,0.61239886,1.8934327,0.46585855,-1.0955484,-1.450246,1.4900538,-0.32882458,-1.9033144,-0.46585855,0.6636913,-0.9979736,1.4736278,0.8820919,0.7925287,-0.74890536,0.7927666,0.7920282,0.7937946
1.3051907,-1.3500795,0.7611811,1.2827344,-1.0085694,1.4113088,0.3825336,1.8490938,0.6021471,-1.0717962,-1.1399848,1.4630009,-0.15089138,-1.8467159,-0.6021471,0.6514845,-0.75982463,1.4485706,0.9066733,0.8222275,-0.77295935,0.8225265,0.82183903,0.8234226
1.3015302,-1.3365414,0.7717806,1.2742088,-0.9927189,1.4017794,0.267394,1.7778269,1.1434857,-1.0635481,-0.9509398,1.4432826,0.15393147,-1.7684335,-1.1434857,0.63268757,-0.39656225,1.4155462,0.94326705,0.8655489,-0.8031987,0.86634064,0.8654898,0.8669936
1.2978591,-1.3234284,0.7949414,1.2657892,-0.9827619,1.3923718,0.033653133,1.6809316,1.2824336,-1.0497043,-0.61916244,1.4151951,0.341635,-1.6597914,-1.2824336,0.6387591,-0.13432822,1.3890475,0.9818112,0.9116053,-0.84021115,0.91249776,0.91169983,0.9129796
1.2941813,-1.3109052,0.8213264,1.2573353,-0.97705936,1.3830618,-0.09534883,1.559434,1.7474915,-1.0499936,-0.39912897,1.3937861,0.626433,-1.5329237,-1.7474915,0.6405085,0.22228394,1.3565882,1.0283622,0.9655995,-0.88521934,0.9669539,0.9660328,0.9671803
1.2904937,-1.2990708,0.8585026,1.2488716,-0.9771424,1.3738714,-0.31823456,1.4172751,1.8806891,-1.046007,-0.06713624,1.3658209,0.8124233,-1.3808178,-1.8806891,0.66309094,0.49219054,1.3296952,1.0770321,1.0222843,-0.9359822,1.0243883,1.0231844,1.0243037
1.2867997,-1.2880622,0.89876956,1.2402804,-0.9816043,1.3647802,-0.45336708,1.2544402,2.2409065,-1.0538274,0.17032477,1.3434185,1.0650615,-1.241895,-2.2409065,0.67513186,0.82526386,1.2999583,1.1260858,1.0856848,-0.9906387,1.0881335,1.0868504,1.0877815
1.2830968,-1.277808,0.9473951,1.2316211,-0.9914698,1.3557986,-0.663517,1.1039046,2.3578124,-1.0539603,0.494665,1.3170372,1.3382893,-1.1117095,-2.3578124,0.684626,1.174243,1.2698636,1.1765976,1.1485586,-1.050636,1.1510882,1.1498855,1.1505281
1.2793843,-1.2682605,0.99873334,1.2229083,-1.0069971,1.346928,-0.9709539,0.964011,2.566913,-1.044819,0.9151935,1.2850597,1.6475555,-0.8570551,-2.566913,0.7279327,1.5635787,1.2311207,1.2294507,1.213356,-1.1136665,1.2160919,1.2149065,1.2152976
1.275661,-1.2600957,1.0549235,1.2139509,-1.0288409,1.3382001,-1.2193472,0.6913244,2.659101,-1.0597117,1.28467,1.2498345,1.8236488,-0.5887303,-2.659101,0.7900915,1.8367571,1.1993562,1.2833235,1.278975,-1.1789793,1.2818767,1.2807325,1.2808548
1.2719316,-1.2533877,1.1132529,1.2046425,-1.0551165,1.3295892,-1.3323604,0.4448731,2.7774768,-1.0822122,1.5143135,1.2244755,1.949939,-0.34338287,-2.7774768,0.8507729,2.0544162,1.1730598,1.3375494,1.3445659,-1.2439303,1.3475044,1.3464653,1.3462877
1.2681978,-1.2480118,1.174329,1.1949915,-1.0849235,1.3210753,-1.4331477,0.21083647,2.8515604,-1.1045628,1.7223514,1.2014787,2.0492828,-0.10980248,-2.8515604,0.9112574,2.239116,1.1498815,1.3903803,1.4088565,-1.3102686,1.4119812,1.4109644,1.4105383
1.2644606,-1.2439041,1.2371243,1.1849989,-1.1177269,1.3126469,-1.5160497,-0.016552791,2.7862434,-1.1278874,1.90496,1.1804404,2.0820367,0.11639856,-2.7862434,0.97745645,2.3508894,1.1320031,1.4396333,1.4685072,-1.3747305,1.4715418,1.4706863,1.4699442
1.2607222,-1.2410246,1.298404,1.1746325,-1.1523439,1.3042843,-1.5511209,-0.23802392,2.8257356,-1.1547478,2.0247035,1.1632363,2.136652,0.33777887,-2.8257356,1.0394269,2.4745474,1.1133403,1.4881426,1.5275671,-1.4371532,1.5307833,1.5299373,1.5289769
1.2569817,-1.239347,1.3605999,1.1639161,-1.1889669,1.2959906,-1.6101516,-0.45425567,2.6267843,-1.1785715,2.165133,1.1446352,2.0994103,0.54605854,-2.6267843,1.1078919,2.5021765,1.1012065,1.5345411,1.5790449,-1.494473,1.5815364,1.5811998,1.5797411
1.2532427,-1.2388003,1.4181794,1.1528132,-1.2260381,1.2877415,-1.5937598,-0.65501,2.6285071,-1.2065545,2.2107732,1.1317341,2.1124794,0.746268,-2.6285071,1.1672673,2.5671217,1.086367,1.5172637,1.6267549,-1.5510428,1.6302404,1.6292049,1.6278397
1.2495033,-1.2393405,1.4757988,1.141375,-1.264163,1.2795471,-1.6268088,-0.8492361,2.294384,-1.2286663,2.3047416,1.1155163,1.9013612,0.8533262,-2.294384,1.2213476,2.4226067,1.0887793,1.5871648,1.6659319,-1.5991805,1.6684232,1.6681578,1.6662852
1.2457712,-1.2404621,1.5256653,1.1296314,-1.2999434,1.271344,-1.3940983,-0.95484054,2.281687,-1.2597617,2.107628,1.1204004,1.8429079,2.406558,-2.281687,1.7165424,2.388131,1.017073,1.6263494,1.7009649,-1.6442714,1.703557,1.7033416,1.701347
1.2420411,-1.2500167,1.5752372,1.1150914,-1.3351644,1.263405,-1.4374559,-2.4777057,1.8304504,-1.4833791,2.179124,1.0402267,1.6477581,2.0742605,-1.8304504,1.6396852,2.218986,1.038887,1.6476135,1.7240229,-1.680681,1.7261662,1.7262404,1.7239963
1.2383178,-1.2577672,1.6143383,1.1009856,-1.3676413,1.2553855,-1.2600155,-1.6628495,1.7523377,-1.3726624,2.002527,1.0851952,1.557711,1.5846477,-1.7523377,1.4877857,2.131631,1.0639632,1.6657513,1.7456692,-1.7091916,1.7479063,1.7479587,1.7456676
1.2345977,-1.2628593,1.6516271,1.0877374,-1.398701,1.2472738,-1.240917,-1.5089226,1.2354192,-1.3440999,1.9859755,1.0889801,1.3406296,1.522533,-1.2354192,1.4842438,1.9168324,1.0761154,1.6698073,1.751534,-1.7305611,1.7532437,1.7535826,1.751103
1.2308851,-1.2676142,1.676921,1.0745094,-1.4262758,1.2391173,-1.0925937,-1.5259295,1.1341983,-1.3518806,1.8140253,1.091982,1.2415526,1.5561156,-1.1341983,1.4972246,1.8024064,1.075305,1.6716328,1.7548763,-1.7437644,1.7566425,1.7569419,1.7544935
1.2271761,-1.2725515,1.6998663,1.0612079,-1.4519942,1.2309636,-1.0512707,-1.5719131,0.55498946,-1.3537138,1.7547928,1.0851663,0.98072875,1.6036282,-0.55498946,1.5330106,1.5264777,1.0828934,1.6590542,1.7415683,-1.7497923,1.7427534,1.7433332,1.7407693
1.223476,-1.2777467,1.7093716,1.0477043,-1.4732361,1.222782,-0.86384696,-1.6052524,0.4407011,-1.3656881,1.5185553,1.0877966,0.84991086,1.6271921,-0.4407011,1.5448633,1.3601338,1.0828232,1.6463674,1.7276545,-1.7452787,1.7288318,1.729372,1.7269096
1.2197807,-1.2830698,1.7162248,1.0341339,-1.4917792,1.2146008,-0.7955784,-1.6151233,-0.14887296,-1.3624223,1.4076906,1.0825902,0.56339926,1.6303291,0.14887296,1.5671287,1.0390072,1.0924948,1.6221511,1.7001352,-1.7310852,1.7007134,1.7015101,1.6990145
1.2160952,-1.2884101,1.7093976,1.0204377,-1.5051124,1.2063838,-0.5837245,-1.597346,-0.2817681,-1.3666329,1.1236937,1.0874679,0.40520012,1.6004239,0.2817681,1.5624715,0.8265467,1.0951499,1.5955496,1.6697065,-1.7088121,1.6702182,1.6709741,1.6686469
1.2124153,-1.2935879,1.6994865,1.0067679,-1.5149988,1.1981571,-0.48982704,-1.5523934,-0.8466885,-1.35515,0.96397835,1.08489,0.10930545,1.5471517,0.8466885,1.5651208,0.4777902,1.1065696,1.5561959,1.624777,-1.6797893,1.6247094,1.6256807,1.6234047
1.2087457,-1.2984765,1.6764671,0.99308306,-1.5192271,1.1898882,-0.26645926,-1.4795825,-0.9853959,-1.3498929,0.6487002,1.0915054,-0.06456268,1.4622711,0.9853959,1.5421045,0.23380478,1.1113085,1.5165311,1.5790248,-1.6414607,1.5788372,1.5797676,1.577716
1.2050822,-1.3029042,1.6502289,0.9795282,-1.519497,1.181602,-0.15437806,-1.3813154,-1.4907029,-1.3298872,0.45171338,1.0911127,-0.35068876,1.3544567,1.4907029,1.5236938,-0.12006211,1.1231985,1.4676347,1.5225083,-1.5960015,1.5218,1.5228902,1.5209703
1.2014287,-1.3067466,1.6122656,0.96607727,-1.5140259,1.1732719,0.06614241,-1.2573026,-1.6279125,-1.3146789,0.12541078,1.0984689,-0.5295817,1.2192192,1.6279125,1.4828618,-0.3804519,1.1291776,1.4161315,1.4628536,-1.5450463,1.4619802,1.4630324,1.4613768
1.1977814,-1.3098546,1.5711184,0.95285696,-1.5043303,1.1649197,0.18949646,-1.1115721,-2.0412462,-1.2867086,-0.09659772,1.0997176,-0.7876443,1.0568694,2.0412462,1.4417704,-0.7168684,1.1404632,1.3585635,1.3979696,-1.4859029,1.3956765,1.3973522,1.3955537
1.1941432,-1.3120813,1.5203801,0.9398686,-1.4891768,1.156526,0.3928828,-0.94016325,-2.1680467,-1.2612242,-0.41292813,1.1069084,-0.95978695,0.87099326,2.1680467,1.3822614,-0.976845,1.1470608,1.2969831,1.3281207,-1.4251814,1.3256123,1.3272587,1.3257402
1.1905109,-1.3132987,1.4666996,0.9272164,-1.4698055,1.1481079,0.51913404,-0.7513118,-2.4636233,-1.2256403,-0.64555776,1.109321,-0.99951,0.6950207,2.4636233,1.3125314,-1.1239808,1.1445302,1.2356641,1.2591516,-1.3556592,1.256292,1.2579715,1.2566981
1.18688,-1.3135607,1.4061605,0.9149579,-1.448047,1.1396991,0.61987334,-0.55536133,-2.5546772,-1.1852896,-0.84250486,1.1074698,-1.0885817,0.4999819,2.5546772,1.2385367,-1.2896891,1.1422929,1.1711388,1.1861924,-1.286162,1.1830659,1.1847322,1.1837358
1.1832522,-1.3127638,1.3435086,0.9031172,-1.4236003,1.1312987,0.7158092,-0.35139054,-2.71393,-1.14194,-1.0278229,1.1054103,-1.2282618,0.3167209,2.71393,1.1725665,-1.5029348,1.1430151,1.1068099,1.1129007,-1.2145491,1.1095932,1.1112053,1.110504
1.1796293,-1.310972,1.2771612,0.89164907,-1.3956939,1.1228955,0.8505108,-0.15376766,-2.8165653,-1.1029162,-1.2580339,1.1060842,-1.3602172,0.1143509,2.8165653,1.0997276,-1.7126343,1.1446842,1.0415052,1.0387876,-1.1422478,1.0352384,1.0368288,1.0363957
1.1760111,-1.3080813,1.2084324,0.8805922,-1.3643854,1.1144862,0.9723055,0.05880194,-2.82531,-1.0607663,-1.47625,1.1069841,-1.4481431,-0.10358263,2.82531,1.0170072,-1.8775544,1.1442755,0.98396635,0.97162724,-1.0667924,0.968037,0.9695143,0.96938735
1.1723958,-1.3040073,1.1395006,0.87000245,-1.3304012,1.1060784,1.0621573,0.27832946,-2.8738754,-1.0148962,-1.6548029,1.1061591,-1.5375227,-0.32222337,2.8738754,0.9344385,-2.038648,1.1439658,0.92116016,0.90036005,-0.996788,0.89653873,0.8980022,0.8981082
1.1687837,-1.2987463,1.0694419,0.85987896,-1.2938036,1.0976717,1.1577058,0.49627286,-2.7423394,-0.9700345,-1.8359131,1.105853,-1.5523522,-0.55085653,2.7423394,0.840559,-2.1212802,1.1393108,0.87598956,0.8384687,-0.926839,0.83487004,0.83614326,0.8365766
1.1651721,-1.292244,1.0024354,0.8502856,-1.2558653,1.0892823,1.19329,0.7155604,-2.7626832,-0.92004293,-1.9414908,1.1017591,-1.6029931,-0.762322,2.7626832,0.7567,-2.2295227,1.1362406,0.82565635,0.77757293,-0.8600011,0.7735858,0.7749699,0.77551717
1.1615623,-1.2845935,0.9349569,0.8411658,-1.2161709,1.0809041,1.264839,0.92011005,-2.4883492,-0.87596273,-2.0817556,1.0998169,-1.5949465,-1.1038005,2.4883492,0.62561244,-2.2638185,1.134668,0.78151226,0.72712326,-0.7974138,0.724881,0.72522336,0.72657204
1.1579522,-1.275089,0.873844,0.8327862,-1.1759202,1.0725317,1.2674773,1.1978844,-2.4753377,-0.81541395,-2.1317625,1.0972527,-1.5855578,-1.3583837,2.4753377,0.5234307,-2.3007247,1.1308703,0.7364372,0.6763717,-0.74153864,0.673983,0.674312,0.6757906
1.1543418,-1.2642022,0.81303304,0.8249836,-1.1350707,1.0641733,1.3001583,1.4074483,-2.0782225,-0.7687909,-2.2129233,1.0941503,-1.6784986,-1.458423,2.0782225,0.47751468,-2.4039695,1.1263922,0.7023854,0.6366478,-0.6933417,0.6347309,0.63474715,0.63650054
1.1507345,-1.2527723,0.7614368,0.8174403,-1.0925461,1.0558314,1.3094252,1.5035205,-2.0511534,-0.7391254,-2.2676876,1.0883241,-1.7191503,-1.5688602,2.0511534,0.42903313,-2.4817557,1.1234182,0.6713144,0.6007133,-0.6496532,0.59874123,0.598738,0.60056454
1.1471288,-1.2407429,0.7104687,0.8101707,-1.0487597,1.0475005,1.348945,1.6227459,-1.5624169,-0.71103054,-2.3532948,1.0858862,-1.5397726,-1.6811088,1.5624169,0.3569518,-2.3349736,1.1060704,0.65574664,0.5809049,-0.6120735,0.57944864,0.57915133,0.5811795
1.1435168,-1.2281039,0.67084134,0.8033082,-1.0073545,1.0392336,1.2127924,1.7265227,-1.4528143,-0.6703551,-2.2226882,1.0706956,-1.4411569,-1.7796457,1.4528143,0.30006626,-2.2419188,1.0923018,0.64021486,0.56248116,-0.58332133,0.5609643,0.56068754,0.56270623
1.1399013,-1.2149299,0.6337572,0.7967669,-0.967459,1.0310173,1.1661048,1.81424,-0.9002155,-0.6407345,-2.1767337,1.0608455,-1.1871268,-1.8603425,0.9002155,0.23203798,-1.9872406,1.0682178,0.6371796,0.5575084,-0.5646377,0.5565796,0.5560053,0.5581719
1.136277,-1.2013179,0.6094956,0.7906097,-0.9316954,1.0228899,0.980116,1.8753322,-0.80066526,-0.6037505,-1.9581157,1.0409874,-1.0610161,-1.9110881,0.80066526,0.18979046,-1.8389102,1.0511338,0.63731456,0.5570724,-0.5523996,0.556128,0.55558646,0.5576804
1.1326482,-1.1874303,0.58754396,0.7846911,-0.8983382,1.0148253,0.9125011,1.911418,-0.20865339,-0.5821469,-1.862956,1.0287055,-0.7721503,-1.9394889,0.20865339,0.13715738,-1.5275934,1.0237067,0.6499132,0.5703125,-0.55028033,0.56996596,0.56915426,0.57132745
1.1290095,-1.1733885,0.57932955,0.7790697,-0.8700317,1.0068619,0.69467306,1.9187438,-0.08146913,-0.55272543,-1.586087,1.0058602,-0.6123642,-1.9349618,0.08146913,0.11142491,-1.3245713,1.0032849,0.66231686,0.5845853,-0.55826086,0.584261,0.58349466,0.58553773
1.125365,-1.1593713,0.5740663,0.77359366,-0.84501904,0.9989737,0.5983055,1.8990072,0.49812204,-0.53926766,-1.4362961,0.9906871,-0.30770728,-1.9070851,-0.49812204,0.077733025,-0.9772067,0.97369665,0.6904263,0.6158957,-0.5716191,0.61615115,0.6151528,0.6172067
1.1217101,-1.1455054,0.58225197,0.7683078,-0.8256419,0.99119467,0.36489466,1.8508807,0.6347635,-0.51910937,-1.1213827,0.96588475,-0.12908609,-1.8467345,-0.6347635,0.07037418,-0.73735154,0.95101136,0.717907,0.64759535,-0.59519994,0.64791006,0.64696556,0.64884126
1.1180488,-1.1319673,0.59360826,0.76306355,-0.81015605,0.98349917,0.2488098,1.7762036,1.1731626,-0.51440233,-0.93030155,0.9484663,0.17421532,-1.7643349,-1.1731626,0.05689683,-0.37437317,0.92049944,0.75523,0.6903684,-0.62738043,0.6912041,0.69008243,0.6918984
1.1143769,-1.1188765,0.6174577,0.7578954,-0.80055904,0.97591615,0.012276543,1.6756915,1.3121407,-0.5039886,-0.59498566,0.9226005,0.36220202,-1.652169,-1.3121407,0.067490876,-0.11111817,0.89633167,0.79536194,0.7367565,-0.6653504,0.73768675,0.73662263,0.7382238
1.1106985,-1.1063946,0.64453197,0.75266737,-0.795233,0.96842223,-0.11752496,1.5510995,1.7725756,-0.5075875,-0.3733825,0.90343535,0.64479387,-1.5218285,-1.7725756,0.07408114,0.24420705,0.8663646,0.7806032,0.7922501,-0.7102398,0.7946109,0.7925779,0.7944406
1.1070102,-1.0946205,0.6822903,0.7474022,-0.7956717,0.9610387,-0.3421528,1.4059912,1.9054898,-0.5068044,-0.03928241,0.87769467,0.8306019,-1.3669951,-1.9054898,0.10067962,0.5143618,0.84178585,0.87385476,0.8505506,-0.7602629,0.8529845,0.85124433,0.8528319
1.1033155,-1.083687,0.7231327,0.7419868,-0.8004933,0.95374584,-0.47787648,1.2407279,2.259826,-0.5176567,0.19918784,0.8574995,1.1090953,-0.03309818,-2.259826,0.49418586,0.87238836,0.7578568,0.9381367,0.9122144,-0.8172872,0.9148747,0.91319317,0.914566
