pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
1.4589499,0.3930224,-1.1037772,-1.0646417,-0.99848497,-0.6638518,-0.3512647,1.4624833,-2.0126276,-1.2517583,3.3589382,0.08167456,0.33163387,-1.4820915,2.4220016,-0.3356461,1.4640244,-2.3538544,-0.33652344,1.4638472,-2.342175
1.4777374,0.4126904,-1.0848039,-1.0456687,-0.9832574,-0.6449887,-0.33332953,1.4810786,-1.9819293,-1.2098619,3.3485339,0.10340214,0.35164526,-1.4627404,2.428922,-0.31752154,1.482831,-2.3220365,-0.3184023,1.4826529,-2.3103275
1.4755741,0.41140795,-1.0867809,-1.047646,-0.98894656,-0.647076,-0.3363476,1.4787247,-1.9717028,-1.1890453,3.317097,0.10416519,0.3507093,-1.4643404,2.414408,-0.32035062,1.4806865,-2.3111444,-0.32123488,1.4805067,-2.299418
1.4756099,0.41232502,-1.0865582,-1.0474236,-0.9924022,-0.64707375,-0.33716884,1.4785714,-1.9588016,-1.1661614,3.2877836,0.10711316,0.35197595,-1.4637418,2.4016123,-0.32098353,1.48074,-2.2980404,-0.32187107,1.4805583,-2.2862966
1.4690269,0.4066237,-1.0929537,-1.0538192,-1.0024422,-0.6535795,-0.34461105,1.4718012,-1.9520669,-1.1500324,3.2517817,0.103426814,0.34662715,-1.4697624,2.3817413,-0.32823792,1.4741734,-2.2915423,-0.3291289,1.4739903,-2.279769
1.4689115,0.40739033,-1.092881,-1.0537467,-1.0059803,-0.6537273,-0.34558782,1.4715,-1.9384166,-1.1275741,3.2221837,0.10619209,0.34774923,-1.4693159,2.367885,-0.32902756,1.4740736,-2.2785516,-0.3299217,1.4738884,-2.2667732
1.4606419,0.40000317,-1.1009619,-1.0618279,-1.017638,-0.6619185,-0.3547208,1.4630463,-1.9324955,-1.1134126,3.1843731,0.10078592,0.3407204,-1.4770241,2.345445,-0.33797395,1.465818,-2.2737145,-0.3388713,1.4656321,-2.2619064
1.4546033,0.3948475,-1.1068113,-1.0676775,-1.02703,-0.66798824,-0.3616247,1.4568253,-1.9239036,-1.0971625,3.1487417,0.09759393,0.33592576,-1.4825017,2.3247914,-0.3446919,1.4597933,-2.2666214,-0.34559235,1.4596053,-2.254808
1.4645976,0.4057249,-1.0966272,-1.0574936,-1.0203546,-0.6580247,-0.35249788,1.4666388,-1.8988618,-1.0650259,3.1290958,0.110416465,0.3471668,-1.4719472,2.3197496,-0.3353797,1.4698,-2.243495,-0.33628315,1.4696106,-2.2316644
1.4606636,0.40267476,-1.1003706,-1.0612372,-1.0275725,-0.66187835,-0.3573007,1.4625261,-1.8873364,-1.0469657,3.0954804,0.10929241,0.34448296,-1.4753213,2.3003635,-0.33999783,1.4658778,-2.2342837,-0.34090427,1.4656868,-2.2224233
1.4633158,0.406211,-1.0975275,-1.0583943,-1.0281695,-0.6592556,-0.3555194,1.4650011,-1.8688166,-1.0224695,3.068415,0.11473523,0.34838793,-1.4721099,2.287151,-0.33803245,1.4685405,-2.2184613,-0.3389418,1.4683478,-2.206608
1.4705092,0.4142889,-1.0901425,-1.0510095,-1.0241905,-0.6520911,-0.3491985,1.4720192,-1.84537,-0.9935858,3.0458596,0.12469905,0.3568371,-1.4643581,2.2780902,-0.3315281,1.4757434,-2.1981094,-0.33244032,1.4755496,-2.1862264
1.4775875,0.42225215,-1.0828719,-1.0437391,-1.0202917,-0.645041,-0.3429942,1.4789242,-1.821638,-0.9649704,3.0231636,0.13452788,0.36517394,-1.4567218,2.2685096,-0.32514107,1.4828308,-2.1778476,-0.32605615,1.4826351,-2.1659594
1.4637952,0.40934518,-1.0964714,-1.0573388,-1.0372287,-0.6587507,-0.3576621,1.4649603,-1.8183987,-0.9573828,2.9795768,0.12346491,0.35264286,-1.4699569,2.2376764,-0.33962694,1.4690461,-2.1784558,-0.34054458,1.4688488,-2.1665626
1.4646492,0.4110847,-1.1007605,-1.0562918,-1.0394845,-0.657924,-0.35768533,1.4656444,-1.8001597,-0.9353096,2.9506202,0.12702566,0.35476047,-1.4685465,2.2211318,-0.3394687,1.4699066,-2.164417,-0.34038916,1.4697081,-2.1525064
1.4594104,0.40673208,-1.1058053,-1.0613368,-1.0477982,-0.66318923,-0.36380246,1.4602379,-1.7876436,-0.9194886,2.9155605,0.12447195,0.3507881,-1.4732296,2.1981215,-0.34540522,1.4646739,-2.1564586,-0.3463282,1.4644737,-2.1445425
1.4652212,0.41342944,-1.0997999,-1.0553315,-1.0450271,-0.6574043,-0.35887137,1.4658829,-1.7637318,-0.89278126,2.8915446,0.13294463,0.35786775,-1.4668639,2.185811,-0.34029412,1.4704896,-2.1374495,-0.3412197,1.470288,-2.125516
1.4645246,0.41361982,-1.1003013,-1.0558331,-1.0487286,-0.65812624,-0.36044887,1.4650224,-1.745984,-0.8727458,2.8610206,0.13488644,0.3584424,-1.4670062,2.1666465,-0.3416924,1.4697973,-2.1249352,-0.34262028,1.4695944,-2.1130087
1.4603606,0.4103432,-1.1042695,-1.0598015,-1.0558624,-0.66231495,-0.36549494,1.4606967,-1.7313663,-0.8563432,2.8270319,0.1333369,0.355552,-1.4706167,2.1436727,-0.3465598,1.4656367,-2.1159,-0.34749025,1.4654318,-2.1039562
1.4649875,0.41585788,-1.0994462,-1.0549784,-1.0541704,-0.65771216,-0.3617511,1.4651638,-1.7076408,-0.83131856,2.8018432,0.14055333,0.36145476,-1.4654372,2.1291707,-0.34263825,1.4702657,-2.0980608,-0.34357113,1.4700598,-2.086124
1.4718937,0.42365217,-1.0923432,-1.0478755,-1.0501643,-0.65082955,-0.3557292,1.471912,-1.6813216,-0.8041845,2.7789462,0.15002361,0.36963892,-1.4579793,2.1166296,-0.3364394,1.4771732,-2.0779543,-0.3373744,1.4769657,-2.066
1.4609702,0.41361737,-1.1030691,-1.0586015,-1.0639528,-0.66177595,-0.36753765,1.4608327,-1.6725227,-0.7950507,2.7382367,0.14163867,0.35999563,-1.4683518,2.0859463,-0.34807155,1.4662504,-2.0756645,-0.34900898,1.4660413,-2.063705
1.4601655,0.4137017,-1.1036757,-1.0592084,-1.0675877,-0.6627132,-0.36922833,1.4598742,-1.6533164,-0.7759719,2.7076678,0.14334571,0.3604731,-1.4686067,2.065091,-0.34958684,1.4654452,-2.0632553,-0.35052624,1.4652346,-2.051303
1.476495,0.43092087,-1.0871472,-1.04268,-1.0540533,-0.6464053,-0.3537853,1.4760524,-1.616692,-0.739933,2.6942592,0.16216017,0.378087,-1.4517277,2.0610826,-0.33396906,1.4817737,-2.033723,-0.33491066,1.4815619,-2.0217655
1.4650644,0.4203801,-1.0983785,-1.0539114,-1.0682443,-0.65785706,-0.36610338,1.4644722,-1.6075462,-0.73182964,2.6531198,0.15318699,0.36794242,-1.4626101,2.02903,-0.34611326,1.4703412,-2.031951,-0.34705693,1.4701277,-2.019988
1.4713638,0.42756975,-1.0918792,-1.0474123,-1.0646704,-0.65157825,-0.36069214,1.4706241,-1.5804095,-0.7061742,2.629745,0.16191542,0.3755297,-1.4557636,2.014443,-0.34052894,1.4766376,-2.012448,-0.3414746,1.4764228,-2.0004802
1.462261,0.41935787,-1.1007813,-1.0563146,-1.0764638,-0.66081107,-0.37068337,1.4613761,-1.5684167,-0.6960993,2.5910065,0.15521336,0.36771682,-1.4643197,1.9841939,-0.3503479,1.4675313,-2.0083466,-0.3512956,1.4673152,-1.9963856
1.4665227,0.4245107,-1.0963186,-1.0518519,-1.0748582,-0.6565687,-0.3673109,1.4654946,-1.5428029,-0.6728389,2.5656745,0.16184682,0.3732699,-1.4595127,1.9670494,-0.34680405,1.4717884,-1.9908926,-0.3477534,1.4715712,-1.9789264
1.4600974,0.41897696,-1.1025422,-1.0580757,-1.0839047,-0.66301274,-0.3746258,1.4589283,-1.5276232,-0.6604451,2.5297015,0.15776424,0.36813766,-1.4653935,1.9389622,-0.35394824,1.4653581,-1.9841248,-0.35489962,1.465139,-1.9721656
1.4617009,0.42147258,-1.1007363,-1.0562699,-1.0848879,-0.6615375,-0.37391222,1.4603931,-1.5041807,-0.64020455,2.5018077,0.16168056,0.3710359,-1.4632466,1.9186685,-0.35306498,1.4669555,-1.9693398,-0.354018,1.466735,-1.9573877
1.467011,0.42767528,-1.0952231,-1.0507567,-1.0821296,-0.6562449,-0.36949226,1.4655669,-1.4768203,-0.6164419,2.4776742,0.1692725,0.37764227,-1.4573938,1.9018675,-0.34847608,1.4722587,-1.9508598,-0.34943086,1.4720372,-1.9389024
1.4705397,0.43209696,-1.0968271,-1.0470246,-1.0811182,-0.6528433,-0.36685404,1.4689612,-1.4510128,-0.5946432,2.4518168,0.17505267,0.3824687,-1.4533235,1.8830543,-0.34566978,1.4757801,-1.9341606,-0.34662622,1.4755571,-1.9222102
1.4650859,0.42753646,-1.1020768,-1.0522742,-1.0890551,-0.65831345,-0.37319854,1.4633752,-1.433979,-0.5820121,2.4170382,0.171819,0.3783139,-1.4582367,1.8550483,-0.3518471,1.4703181,-1.9264555,-0.35280514,1.4700937,-1.9145122
1.4596387,0.42298314,-1.1073191,-1.0575168,-1.0969507,-0.6638865,-0.37953648,1.4577984,-1.4167322,-0.56955945,2.382331,0.16856055,0.37416717,-1.4631444,1.8268394,-0.3580187,1.464862,-1.9187554,-0.3589783,1.4646361,-1.906807
1.4606285,0.42486715,-1.1061239,-1.0563216,-1.0983752,-0.6629118,-0.37943754,1.4586604,-1.392862,-0.5508573,2.3541288,0.1717067,0.37645856,-1.4616163,1.8048798,-0.35775438,1.4658418,-1.9046178,-0.35871544,1.4656147,-1.8926886
